mean_variance	median_variance	nun5	nun20	nun50
"AGAP011319"	3.06742360416903	3.09417865167994	129	402	756
"AGAP011320"	3.35189028864936	2.88712305477835	138	436	817
"AGAP011322"	9.24869779588149	9.32737376938758	120	394	840
"AGAP011323"	4.78511771274733	4.73679141378458	111	334	644
"AGAP011324"	7.0080535757576	6.87173041314709	101	319	686
"AGAP011325"	7.06399326631023	6.37595323826004	100	223	355
"AGAP011326"	3.11300381943939	2.79995811782618	120	341	621
"AGAP011327"	8.35474007629138	7.44020122787484	72	165	320
"AGAP011328"	7.51894507494284	6.82740935206843	80	173	299
"AGAP011329"	5.60233269301932	5.06502252962511	117	362	651
"AGAP011330"	3.54441553217826	3.33382016999272	133	431	801
"AGAP011331"	9.22677295391826	9.12892709197753	142	443	908
"AGAP011332"	6.73246300870688	6.01944093544697	76	163	253
"AGAP011333"	12.6186242131808	11.7932202869032	110	386	765
"AGAP011334"	5.7626076996387	5.30759310437057	85	198	290
"AGAP011336"	12.9005984179361	12.3026276477581	106	381	790
"AGAP011337"	10.6585953021775	10.2826009328461	111	369	763
"AGAP011338"	7.89900426191532	7.3445757219856	142	459	983
"AGAP011339"	4.30536056775217	4.35321186688199	109	301	593
"AGAP011340"	8.58046651585843	7.85442376820964	117	375	681
"AGAP011341"	2.54626323129031	2.40052607864336	120	343	635
"AGAP011342"	1.89343948910173	1.59865971628489	109	304	560
"AGAP011344"	2.70012700238936	2.48653053447939	105	297	572
"AGAP011345"	3.33898538269511	3.30710327355031	104	318	609
"AGAP011346"	6.2668081047157	5.82229399614144	98	217	394
"AGAP011347"	4.37034169943209	4.36142224640891	122	359	667
"AGAP011348"	7.17013936682493	7.2414124358769	89	281	539
"AGAP011349"	6.88214423372264	6.00111580195919	80	190	352
"AGAP011350"	2.56899187625321	2.21016476398982	114	350	653
"AGAP011351"	8.15357503171837	7.45633246992453	88	234	420
"AGAP011352"	4.7044677380143	4.54931411703592	127	394	744
"AGAP011353"	4.15684831928511	3.87115050786133	128	400	760
"AGAP011354"	4.69886993112381	4.5172474496859	119	365	738
"AGAP011355"	10.1311384009207	8.88353382662241	134	411	838
"AGAP011356"	6.41703546958779	6.02233441974181	105	240	391
"AGAP011357"	1.47540458548737	1.120274593304	112	348	624
"AGAP011358"	11.7988959318541	11.1668985212107	130	454	944
"AGAP011359"	13.562292149374	12.2234617658684	107	421	880
"AGAP011360"	5.44692598695051	5.27041687361222	104	228	346
"AGAP011361"	1.88958541526707	1.53469729011314	124	376	737
"AGAP011362"	3.98883557704161	3.76592975710842	114	351	716
"AGAP011363"	1.40732217380901	1.06873619965464	129	413	773
"AGAP011364"	6.90830279284361	7.03220828391748	87	269	531
"AGAP011365"	9.87877305138528	9.67575007204417	95	311	623
"AGAP011366"	6.37545144477629	5.44610998344305	123	363	695
"AGAP011367"	4.11971659253175	4.03883913182079	112	344	711
"AGAP011368"	2.3950310926352	2.22826849112852	137	436	859
"AGAP011369"	4.24140211628591	3.72023525432522	120	328	574
"AGAP011370"	11.2025602491025	9.76222116489001	91	293	656
"AGAP011371"	6.25123625176507	5.70548241951116	70	158	262
"AGAP011372"	1.73495210529934	1.45039961767438	131	437	845
"AGAP011373"	3.67295574853439	3.40597307463396	132	376	732
"AGAP011374"	1.59861016945405	1.19336628774997	127	365	657
"AGAP011375"	7.28167733355837	6.77758428459737	133	456	952
"AGAP011376"	2.01814635652978	1.65122386464199	130	370	657
"AGAP011377"	7.36087792388361	7.11726547932651	122	435	916
"AGAP011378"	7.40283397069815	7.06136338961573	112	326	565
"AGAP011379"	4.67286889053692	4.12285569105763	126	339	589
"AGAP011383"	4.54383902250673	4.3942375053891	113	346	672
"AGAP011384"	12.1529840882897	10.7264948737745	72	300	700
"AGAP011386"	5.49789003362594	5.47476464739119	119	352	715
"AGAP011388"	6.20960412458633	5.49170285702119	82	171	249
"AGAP011392"	3.44126556209811	3.0413562852672	129	420	824
"AGAP011393"	6.9784263974626	6.30598409581714	104	264	430
"AGAP011394"	5.16688073676054	4.97860606055396	112	329	598
"AGAP011395"	7.68456170820911	7.49621387243613	111	324	649
"AGAP011396"	12.2366714850903	10.722844064176	72	317	704
"AGAP011397"	1.422620090857	1.02064749010655	116	324	536
"AGAP011398"	3.11321754840002	2.93988182030353	128	424	855
"AGAP011399"	6.29233011589869	5.88218749910046	113	318	573
"AGAP011400"	4.7645484088816	4.91727682138957	117	375	758
"AGAP011401"	3.21714938372269	3.19560494874686	88	282	553
"AGAP011402"	3.93339951446241	3.73594055167304	138	462	973
"AGAP011403"	5.23275457291892	4.65570882476629	108	349	699
"AGAP011404"	2.32597032341137	2.01678443207842	119	372	694
"AGAP011405"	1.83418616184447	1.52048017131768	129	406	783
"AGAP011408"	12.0724697534187	10.7282539280254	91	399	875
"AGAP011409"	6.84287906472728	6.35979837750048	103	245	407
"AGAP011412"	1.40035768214958	1.04349623341201	131	397	720
"AGAP011413"	4.76753502219024	4.45087352716456	112	327	659
"AGAP011414"	8.08678616332951	7.40778364849159	122	385	719
"AGAP011415"	6.21515653037647	6.00854725532575	123	347	647
"AGAP011417"	6.84460911591706	6.48968081472623	106	353	695
"AGAP011418"	8.80406339370516	8.9019852992535	103	349	772
"AGAP011419"	1.73233610741552	1.37231124066574	141	461	859
"AGAP011420"	5.33110939438323	4.98179929169684	83	172	275
"AGAP011421"	7.03622995292554	6.45742976556008	109	290	480
"AGAP011422"	3.49181572351051	3.08636095805238	125	388	742
"AGAP011423"	6.00312978894375	5.77481442010519	79	201	366
"AGAP011424"	4.50341092694075	4.15905609864085	112	295	536
"AGAP011425"	7.42787723251999	6.73317073673036	114	326	653
"AGAP011426"	3.38547524320892	3.43933758453227	132	409	780
"AGAP011427"	7.4791201864611	7.50536821090328	126	368	736
"AGAP011429"	3.55024363614978	3.23617764073322	111	320	637
"AGAP011433"	8.05896499529622	7.83533279601126	124	414	800
"AGAP011434"	4.15973886905568	4.19388647153082	115	377	692
"AGAP011435"	4.58757797585062	4.1813484338022	74	180	309
"AGAP011436"	1.12463712172869	0.690640162187705	105	294	530
"AGAP011437"	4.46901631449557	4.15251037193175	121	347	680
"AGAP011438"	3.63577734717085	3.45995804553675	117	317	541
"AGAP011439"	4.04273947639966	3.55605817172031	115	329	598
"AGAP011440"	8.78494036876279	8.16545086864073	106	327	617
"AGAP011441"	12.0647134745223	10.6053592505021	73	299	666
"AGAP011442"	4.49949277322633	4.33395856470909	135	417	804
"AGAP011443"	7.9959034926023	7.78132725361158	115	350	707
"AGAP011446"	5.06817054131106	4.77411444920889	110	285	499
"AGAP011447"	3.5195435233889	3.23533332506273	119	360	709
"AGAP011448"	3.37324612686097	3.44206994323368	123	332	649
"AGAP011449"	7.85056838588775	7.44401797865797	118	327	573
"AGAP011450"	4.71398900766174	4.54654583393206	126	369	723
"AGAP011451"	6.74295991886691	6.89963547945977	129	438	916
"AGAP011452"	5.03814920814301	4.87696728877594	144	457	915
"AGAP011453"	9.59887702823616	9.1909842938621	133	402	793
"AGAP011454"	15.1305451971288	13.9514000464295	103	392	839
"AGAP011455"	6.5155751722996	6.49154787068341	108	284	502
"AGAP011456"	1.50967820418475	1.11612034021569	119	339	595
"AGAP011457"	4.02792597261953	3.6398618563306	130	409	732
"AGAP011458"	2.26990622015029	2.0154129094315	122	393	673
"AGAP011459"	7.2377950501822	7.11100346717266	99	279	525
"AGAP011460"	1.87553776821403	1.50507499169509	135	435	826
"AGAP011461"	0.941599466526658	0.527489979314481	76	146	194
"AGAP011462"	6.63812885547257	6.17794092099557	93	213	353
"AGAP011463"	4.1477291110851	3.66245479079932	132	399	751
"AGAP011464"	1.72832328657117	1.39776353950181	127	384	702
"AGAP011467"	8.04564144388621	7.14881808089395	72	198	353
"AGAP011468"	12.9692181662135	11.5797642529226	79	325	824
"AGAP011469"	1.12346135052294	0.711017329763109	98	256	476
"AGAP011470"	2.24642408098231	2.01245357064748	126	368	678
"AGAP011471"	7.23827431199829	6.91917176158309	86	235	465
"AGAP011472"	6.5253906848469	5.83276063985429	118	334	611
"AGAP011473"	2.47891735598586	2.18978223242334	137	443	885
"AGAP011474"	8.50220762843825	8.34937564585357	107	345	688
"AGAP011475"	4.04886386427647	3.64987362890372	137	422	776
"AGAP011478"	3.36185230288117	3.06113397093837	133	401	814
"AGAP011479"	7.47354089887076	6.96492363619541	44	78	158
"AGAP011480"	5.24585988468043	4.7760175997129	76	162	276
"AGAP011481"	1.43200197019142	1.08431309431522	124	369	671
"AGAP011482"	3.29123848047025	3.03037838280015	101	261	469
"AGAP011483"	8.49995877890696	8.42226922137046	107	323	701
"AGAP011484"	4.94398373017952	4.61312617877773	89	209	314
"AGAP011485"	2.74034425835664	2.26765652720302	125	392	701
"AGAP011487"	7.25748455977131	6.98199310418194	144	498	1045
"AGAP011488"	5.12967919490085	4.92865066250305	107	301	559
"AGAP011489"	8.78770412905618	8.07544939650494	102	278	525
"AGAP011490"	5.97281682151716	5.41848224788484	60	128	211
"AGAP011491"	4.76587748293486	4.69767673730206	142	488	991
"AGAP011492"	5.29792344410991	4.64162479625029	113	307	549
"AGAP011493"	3.02559415081201	2.99631078876982	125	386	725
"AGAP011494"	3.50986813866822	3.40544946184345	126	360	678
"AGAP011495"	8.47703625701166	8.49482212528633	133	464	969
"AGAP011497"	2.90957921587008	2.74390076991731	136	448	857
"AGAP011498"	4.68543894315672	4.49130595912463	105	275	517
"AGAP011500"	3.23829937326928	3.08035357325321	124	367	642
"AGAP011501"	3.23149036662248	2.72863940519633	115	332	588
"AGAP011502"	1.91793716484979	1.63750140161576	127	384	737
"AGAP011503"	6.42525577950153	5.93803491954217	79	168	295
"AGAP011504"	4.9679688478157	4.54480675259919	72	165	297
"AGAP011505"	2.21079462271707	1.9660204152563	131	383	729
"AGAP011506"	3.27867682981822	3.11534128485408	124	354	600
"AGAP011507"	7.39519936153857	6.26593583150611	72	188	312
"AGAP011508"	6.81308395573607	6.39040385286179	124	351	613
"AGAP011509"	12.6944608097949	12.6643003711823	105	357	742
"AGAP011511"	3.76581054917772	3.68095986684958	117	324	555
"AGAP011512"	7.8748709125268	7.28244401611816	70	148	241
"AGAP011513"	5.50149867672002	5.57689794417934	117	433	902
"AGAP011514"	0.947511370007554	0.542829228108545	80	152	241
"AGAP011515"	3.56800830296194	3.49731272093081	134	430	824
"AGAP011516"	1.84312608007563	1.45115467144765	131	401	741
"AGAP011517"	7.34996239056726	7.41379692331681	118	387	745
"AGAP011518"	9.41166457010717	8.78287505641123	119	354	666
"AGAP011519"	6.65643583154154	5.81174814319899	121	397	739
"AGAP011520"	1.77885001278405	1.40244986515589	117	359	635
"AGAP011521"	2.04569649404261	1.74810234029954	124	359	703
"AGAP011522"	3.21072807971286	3.07709680928417	116	359	660
"AGAP011523"	4.12813092914757	3.87798417924003	129	384	670
"AGAP011524"	4.43133045817661	4.2548579075245	115	387	712
"AGAP011529"	6.46289149235259	5.84883121603232	77	211	385
"AGAP011530"	4.66261973641226	4.40908238503302	113	327	646
"AGAP011532"	5.25715875281513	4.81775460153891	130	410	785
"AGAP011533"	1.31184232565492	0.958156883165969	130	370	682
"AGAP011534"	10.3751315721736	8.2677736972322	70	194	396
"AGAP011535"	2.06260844732159	1.80800668516309	116	335	570
"AGAP011536"	4.41248206161881	4.18980396091801	102	279	500
"AGAP011537"	0.939707216296557	0.532202897711102	61	153	226
"AGAP011538"	8.04465308288366	7.71954560369676	94	235	442
"AGAP011539"	5.54210466246384	5.04202813760213	130	388	681
"AGAP011540"	11.9067219972657	11.3425692991348	91	283	538
"AGAP011541"	6.74877302152293	6.53937688722854	89	210	353
"AGAP011542"	4.64682456572623	4.54507839827681	108	299	522
"AGAP011543"	2.20011796165724	1.87109917474675	123	373	702
"AGAP011544"	5.08221087011567	4.62337059105781	120	358	733
"AGAP011545"	9.74183155421867	8.81819686207598	116	334	675
"AGAP011546"	5.66021668758209	5.28756757541651	80	179	276
"AGAP011547"	11.3279182058417	9.96223161613909	68	284	597
"AGAP011548"	3.25572357810916	3.03945274790367	109	279	490
"AGAP011549"	8.08259587402388	7.41507894605851	89	264	551
"AGAP011550"	0.941470678055173	0.530528684643784	81	131	184
"AGAP011551"	8.18920535700252	7.2975701860621	84	251	487
"AGAP011552"	3.48561932536293	3.12332939094689	134	396	763
"AGAP011553"	3.26508049453681	3.06465882367505	125	378	729
"AGAP011554"	3.19113597647677	3.08367414470747	118	387	738
"AGAP011555"	2.00191780901111	1.53800591451569	118	346	617
"AGAP011556"	2.72168766526018	2.43519013855623	132	410	761
"AGAP011557"	4.19318740568916	4.16487037712668	130	452	895
"AGAP011558"	2.07740197501534	1.83456818104425	134	424	808
"AGAP011559"	9.35453446993137	9.10201042398106	116	428	861
"AGAP011560"	6.25455879781184	6.13119388211672	129	439	958
"AGAP011561"	2.03432029150084	1.79607399274227	128	376	725
"AGAP011562"	8.022684471076	7.2998089882543	112	339	668
"AGAP011563"	1.45426317361934	1.11928409380486	109	353	616
"AGAP011564"	6.61400839768778	5.96035335794156	106	279	483
"AGAP011565"	1.49753882353967	1.13231260389779	118	347	621
"AGAP011566"	4.16415349478985	4.14044802811145	134	457	921
"AGAP011567"	4.45535241779544	4.19010087976755	99	288	485
"AGAP011568"	8.54773800041077	7.79661434080683	104	337	672
"AGAP011569"	2.49417907120805	2.2746870206518	130	401	755
"AGAP011570"	7.24265268902135	6.77637121588722	100	275	522
"AGAP011571"	2.92221163208395	2.72651530891636	113	296	484
"AGAP011572"	4.63916543559421	4.34692662069838	101	295	491
"AGAP011573"	7.26263325376493	7.22361116073636	132	407	851
"AGAP011574"	1.22911644846572	0.831731842600163	114	309	530
"AGAP011575"	5.67398723685102	5.37055001657455	126	366	707
"AGAP011576"	3.94098667096509	3.5300269394576	114	309	569
"AGAP011577"	2.32488513195964	2.01795164846555	97	271	469
"AGAP011578"	2.88627028816742	2.6214380653431	124	349	617
"AGAP011579"	5.28313454628417	5.09571023047729	145	510	1063
"AGAP011580"	4.77398319833896	4.40309280594175	82	190	335
"AGAP011581"	1.50917985830957	1.13874292234689	124	377	689
"AGAP011582"	6.77355475590904	6.55218664497984	130	465	1004
"AGAP011583"	4.29660306810362	4.14983963104621	115	325	628
"AGAP011584"	7.90379546116379	6.58055225156664	111	314	568
"AGAP011586"	10.5882418055815	9.64799718769467	35	180	482
"AGAP011587"	6.36047303046032	5.68423892690923	109	328	606
"AGAP011588"	3.4305021906557	3.24884095126481	124	330	586
"AGAP011589"	1.59147251550183	1.25034712485919	128	359	643
"AGAP011590"	6.37456305840857	5.98885601784815	125	417	861
"AGAP011591"	0.990547633120094	0.573508312613736	54	177	342
"AGAP011593"	4.65867559525087	4.29383926308709	139	447	891
"AGAP011594"	0.940054126924424	0.532141232108021	81	158	218
"AGAP011595"	0.939387077230793	0.532121361355223	87	174	223
"AGAP011596"	0.940185130369299	0.527818041247748	86	157	210
"AGAP011597"	0.93874624763759	0.522863466698155	75	167	236
"AGAP011598"	0.93745750706756	0.526492734677111	73	134	178
"AGAP011600"	2.47694970697771	2.24128259692597	115	292	520
"AGAP011601"	0.940013588055298	0.52733465828544	78	171	230
"AGAP011602"	0.938105972817569	0.528143046354501	69	133	177
"AGAP011603"	7.29564021029241	6.56056298037458	95	275	497
"AGAP011604"	3.3709430394778	3.18867661520628	131	388	753
"AGAP011605"	7.16737966593896	6.72929048755668	116	361	729
"AGAP011608"	7.29180474923983	6.54843861786248	89	260	497
"AGAP011609"	5.14906156981163	5.24832311549299	143	494	977
"AGAP011610"	8.74810442133208	8.06368917963553	136	476	952
"AGAP011611"	4.33205434858669	4.36354674529147	121	390	740
"AGAP011612"	2.50283240470669	2.0877913301605	121	359	672
"AGAP011613"	4.02788020418753	3.85848250024681	112	324	635
"AGAP011614"	2.40242244927537	2.15751237662805	138	435	879
"AGAP011615"	4.14775765186629	4.1307263829558	106	339	666
"AGAP011616"	8.74443093682221	8.59023494134518	122	407	927
"AGAP011617"	9.35962583914609	9.08237364901278	88	211	473
"AGAP011618"	8.07683398760127	8.00072493552523	97	352	664
"AGAP011619"	11.377269536026	10.1411054859749	66	124	234
"AGAP011620"	10.3953986696117	9.69947954951701	88	246	492
"AGAP011622"	3.5177462841671	3.45078601166614	131	386	793
"AGAP011623"	8.91701292937177	7.91596352176097	88	296	618
"AGAP011625"	2.36179655006353	2.11054183206596	129	363	642
"AGAP011626"	4.09530701456455	4.10640530095195	127	391	709
"AGAP011627"	5.64787039071255	5.3427012742677	137	393	782
"AGAP011629"	5.93017771488234	5.80190731416733	104	308	613
"AGAP011630"	2.75169135791312	2.54738859656388	122	321	568
"AGAP011631"	8.84207190183012	7.37883674587597	123	383	719
"AGAP011634"	7.25125556392288	6.45367684721535	100	306	597
"AGAP011635"	1.63132775206809	1.29987977508621	133	424	791
"AGAP011636"	3.68898622706506	3.37433642380422	114	320	573
"AGAP011637"	6.20098572518259	5.91566543120052	82	195	323
"AGAP011638"	8.28112701196282	7.74951830922733	82	221	409
"AGAP011639"	2.27948810145881	1.9094649607475	131	369	665
"AGAP011640"	3.58207673680409	3.53713740075153	140	433	858
"AGAP011641"	7.20201832752812	7.31689526099383	132	420	833
"AGAP011642"	4.54177641846438	4.70357390476437	137	397	704
"AGAP011643"	4.36732100571767	4.43769482537207	130	427	852
"AGAP011644"	3.71983009165429	3.72751223277358	120	364	718
"AGAP011645"	1.47361646510591	1.07501988747704	120	351	615
"AGAP011646"	6.68371390205661	6.81416058850651	132	437	874
"AGAP011647"	5.5230674650611	4.9523910330106	127	365	707
"AGAP011648"	5.3327390110268	5.06100405677587	122	366	698
"AGAP011649"	12.8764588710152	11.4059866166449	109	317	538
"AGAP011650"	11.4500693539464	10.369317497865	99	328	740
"AGAP011651"	7.14753547016821	6.47352481836504	78	232	489
"AGAP011652"	8.39631824401745	7.75717938119845	111	350	670
"AGAP011655"	3.59597796824612	3.54065758437306	135	441	876
"AGAP011656"	4.74750597277585	4.55971677189862	93	230	383
"AGAP011657"	4.04254079604593	3.84813249568279	127	409	768
"AGAP011659"	3.62496750293958	3.62317752894047	118	337	577
"AGAP011661"	11.8908786001176	11.3893896078781	20	32	82
"AGAP011662"	3.69504226089805	3.44538527741152	123	356	706
"AGAP011663"	4.67679266745794	3.83161039496165	108	306	523
"AGAP011664"	1.90798960697728	1.527296019007	109	327	612
"AGAP011665"	4.58198274201995	4.57033294087384	101	297	600
"AGAP011667"	1.24438962690554	0.828301243759142	118	301	547
"AGAP011668"	6.24951956822144	6.05617503229498	103	305	606
"AGAP011669"	8.04576602104561	8.10322956868023	111	371	840
"AGAP011670"	6.01670236988827	5.82183325988521	125	440	947
"AGAP011726"	1.58654636074494	1.19365563188658	129	373	645
"AGAP011727"	3.7221214667037	3.30004582239977	119	307	559
"AGAP011728"	8.48158707567927	8.52090724273316	122	414	884
"AGAP011729"	2.59128683287702	2.34902220481696	130	414	793
"AGAP011730"	3.8414906331546	3.61108665625965	95	290	590
"AGAP011731"	2.59187709988183	2.2681293650969	132	407	807
"AGAP011732"	5.45485297419923	5.17562268459789	126	377	712
"AGAP011733"	2.26967541302142	2.05943472796735	130	432	831
"AGAP011734"	4.94245159393167	4.73325448584659	116	330	612
"AGAP011735"	4.77469993768728	4.48758581893338	117	321	580
"AGAP011736"	1.78259246438093	1.47397058675638	134	428	824
"AGAP011737"	3.38168677857955	3.46608441371667	114	391	753
"AGAP011738"	1.38506822502849	1.01111522146304	119	331	573
"AGAP011739"	3.69242703237989	3.30324038943245	134	429	845
"AGAP011740"	2.77089418576591	2.46263718042741	121	359	614
"AGAP011741"	2.94241271468113	2.54295259001185	135	394	728
